year;month;continentExp;countriesAndTerritories;cases;deaths;popData2019;Cumulative_number_for_14_days_of_CC;health expenditure per capita 2019;health expenditure per capital_2020;health expenditure per capital_2021
2020;12;Asia;Qatar;2313;3;2832071;92,79680589;201223;199779;193408
2020;11;Asia;Qatar;6305;5;2832071;107,723288;201223;199779;193408
2020;10;Asia;Qatar;6810;18;2832071;108,4513543;201223;199779;193408
2020;9;Asia;Qatar;6958;17;2832071;114,1626275;201223;199779;193408
2020;8;Asia;Qatar;8115;26;2832071;139,6789294;201223;199779;193408
2020;7;Asia;Qatar;15354;58;2832071;308,5966919;201223;199779;193408
2020;6;Asia;Qatar;39844;77;2832071;753,9100067;201223;199779;193408
2020;5;Asia;Qatar;42698;26;2832071;563,2069025;201223;199779;193408
2020;4;Asia;Qatar;11871;9;2832071;121,4458724;201223;199779;193408
2020;3;Asia;Qatar;693;1;2832071;9,665744283;201223;199779;193408
2020;2;Asia;Qatar;0;0;2832071;0;201223;199779;193408
2020;1;Asia;Qatar;0;0;2832071;0;201223;199779;193408
2019;12;Asia;Qatar;0;0;2832071;;201223;199779;193408
2020;12;Europe;Romania;84799;2192;19414458;489,8554763;73856;80959;96301
2020;11;Europe;Romania;235950;4326;19414458;522,4518758;73856;80959;96301
2020;10;Europe;Romania;110172;2075;19414458;202,7973173;73856;80959;96301
2020;9;Europe;Romania;38629;1214;19414458;89,26268592;73856;80959;96301
2020;8;Europe;Romania;37194;1274;19414458;85,68539404;73856;80959;96301
2020;7;Europe;Romania;23009;670;19414458;41,1000649;73856;80959;96301
2020;6;Europe;Romania;7449;381;19414458;15,62941735;73856;80959;96301
2020;5;Europe;Romania;7155;578;19414458;18,93799805;73856;80959;96301
2020;4;Europe;Romania;10026;631;19414458;21,69379816;73856;80959;96301
2020;3;Europe;Romania;1949;44;19414458;2,057833607;73856;80959;96301
2020;2;Europe;Romania;3;0;19414458;0,000888069;73856;80959;96301
2020;1;Europe;Romania;0;0;19414458;0;73856;80959;96301
2019;12;Europe;Romania;0;0;19414458;;73856;80959;96301
2020;12;Europe;Russian Federation;384612;7414;145872260;253,4169279;65400;77132;93573
2020;11;Europe;Russian Federation;669340;11871;145872260;196,40554;65400;77132;93573
2020;10;Europe;Russian Federation;432171;7111;145872260;114,2391693;65400;77132;93573
2020;9;Europe;Russian Federation;177479;3452;145872260;51,78197235;65400;77132;93573
2020;8;Europe;Russian Federation;155827;3291;145872260;49,95712046;65400;77132;93573
2020;7;Europe;Russian Federation;193343;4636;145872260;62,78069107;65400;77132;93573
2020;6;Europe;Russian Federation;244581;4611;145872260;81,63075922;65400;77132;93573
2020;5;Europe;Russian Federation;297176;3583;145872260;86,0370087;65400;77132;93573
2020;4;Europe;Russian Federation;97563;962;145872260;19,53819047;65400;77132;93573
2020;3;Europe;Russian Federation;1834;10;145872260;0,209175502;65400;77132;93573
2020;2;Europe;Russian Federation;2;0;145872260;0,000661891;65400;77132;93573
2020;1;Europe;Russian Federation;0;0;145872260;0;65400;77132;93573
2019;12;Europe;Russian Federation;0;0;145872260;;65400;77132;93573
2020;12;Africa;Rwanda;740;8;12626938;3,999386075;5119;5791;6022
2020;11;Africa;Rwanda;785;13;12626938;2,389336196;5119;5791;6022
2020;10;Africa;Rwanda;298;6;12626938;1,075274097;5119;5791;6022
2020;9;Africa;Rwanda;816;13;12626938;5,676224381;5119;5791;6022
2020;8;Africa;Rwanda;2026;11;12626938;5,276737105;5119;5791;6022
2020;7;Africa;Rwanda;993;3;12626938;3,426366403;5119;5791;6022
2020;6;Africa;Rwanda;642;1;12626938;1,669974674;5119;5791;6022
2020;5;Africa;Rwanda;134;1;12626938;0,566632917;5119;5791;6022
2020;4;Africa;Rwanda;155;0;12626938;0,492861636;5119;5791;6022
2020;3;Africa;Rwanda;70;0;12626938;0,481114268;5119;5791;6022
2020;12;America;Saint Lucia;18;2;182795;27,31396998;49141;57438;58467
2020;11;America;Saint Lucia;179;2;182795;42,21486729;49141;57438;58467
2020;10;America;Saint Lucia;51;0;182795;6,141199952;49141;57438;58467
2020;9;America;Saint Lucia;1;0;182795;0,27353046;49141;57438;58467
2020;8;America;Saint Lucia;1;0;182795;0,564708045;49141;57438;58467
2020;7;America;Saint Lucia;6;0;182795;1,147063212;49141;57438;58467
2020;6;America;Saint Lucia;1;0;182795;0,255295096;49141;57438;58467
2020;5;America;Saint Lucia;1;0;182795;0,705885054;49141;57438;58467
2020;4;America;Saint Lucia;8;0;182795;3,008835035;49141;57438;58467
2020;3;America;Saint Lucia;9;0;182795;2,59853935;49141;57438;58467
2020;12;America;Saint Vincent and the Grenadines;13;0;110593;4,779429336;36937;40206;44831
2020;11;America;Saint Vincent and the Grenadines;11;0;110593;5,365017076;36937;40206;44831
2020;10;America;Saint Vincent and the Grenadines;10;0;110593;2,829322161;36937;40206;44831
2020;9;America;Saint Vincent and the Grenadines;4;0;110593;2,290681445;36937;40206;44831
2020;8;America;Saint Vincent and the Grenadines;8;0;110593;3,558528902;36937;40206;44831
2020;7;America;Saint Vincent and the Grenadines;23;0;110593;8,517134756;36937;40206;44831
2020;6;America;Saint Vincent and the Grenadines;3;0;110593;4,038833078;36937;40206;44831
2020;5;America;Saint Vincent and the Grenadines;10;0;110593;2,479302924;36937;40206;44831
2020;4;America;Saint Vincent and the Grenadines;15;0;110593;5,786984709;36937;40206;44831
2020;3;America;Saint Vincent and the Grenadines;1;0;110593;;36937;40206;44831
2020;12;Europe;San Marino;361;6;34453;1040,133349;385410;384277;413194
2020;11;Europe;San Marino;658;3;34453;822,2796273;385410;384277;413194
2020;10;Europe;San Marino;201;0;34453;133,3279653;385410;384277;413194
2020;9;Europe;San Marino;17;0;34453;19,93053338;385410;384277;413194
2020;8;Europe;San Marino;11;0;34453;14,41889512;385410;384277;413194
2020;7;Europe;San Marino;1;0;34453;2,621617293;385410;384277;413194
2020;6;Europe;San Marino;27;0;34453;46,34332763;385410;384277;413194
2020;5;Europe;San Marino;108;1;34453;220,6839987;385410;384277;413194
2020;4;Europe;San Marino;334;16;34453;428,1194671;385410;384277;413194
2020;3;Europe;San Marino;228;25;34453;241,3916543;385410;384277;413194
2020;2;Europe;San Marino;1;0;34453;0,200172749;385410;384277;413194
2020;1;Europe;San Marino;0;0;34453;0;385410;384277;413194
2019;12;Europe;San Marino;0;0;34453;;385410;384277;413194
2020;12;Africa;Sao Tome and Principe;20;0;215048;11,06065357;10627;15896;18610
2020;11;Africa;Sao Tome and Principe;44;1;215048;8,68023263;10627;15896;18610
2020;10;Africa;Sao Tome and Principe;34;1;215048;6,090163216;10627;15896;18610
2020;9;Africa;Sao Tome and Principe;15;0;215048;4,014607591;10627;15896;18610
2020;8;Africa;Sao Tome and Principe;26;0;215048;17,9254804;10627;15896;18610
2020;7;Africa;Sao Tome and Principe;157;2;215048;21,91558734;10627;15896;18610
2020;6;Africa;Sao Tome and Principe;234;1;215048;79,88914103;10627;15896;18610
2020;5;Africa;Sao Tome and Principe;465;12;215048;68,43183397;10627;15896;18610
2020;4;Africa;Sao Tome and Principe;14;0;215048;2,273394261;10627;15896;18610
2020;12;Asia;Saudi Arabia;2760;164;34268529;9,744050749;127969;135572;144200
2020;11;Asia;Saudi Arabia;10248;501;34268529;15,08867412;127969;135572;144200
2020;10;Asia;Saudi Arabia;12693;644;34268529;17,58059969;127969;135572;144200
2020;9;Asia;Saudi Arabia;19366;869;34268529;31,52912302;127969;135572;144200
2020;8;Asia;Saudi Arabia;40602;1004;34268529;61,70798681;127969;135572;144200
2020;7;Asia;Saudi Arabia;87783;1267;34268529;130,2266051;127969;135572;144200
2020;6;Asia;Saudi Arabia;103052;1119;34268529;125,0255008;127969;135572;144200
2020;5;Asia;Saudi Arabia;61982;323;34268529;74,95092843;127969;135572;144200
2020;4;Asia;Saudi Arabia;19949;149;34268529;17,43475284;127969;135572;144200
2020;3;Asia;Saudi Arabia;1453;8;34268529;2,071198419;127969;135572;144200
2020;12;Africa;Senegal;1000;16;16296362;3,77998476;6575;7678;7122
2020;11;Africa;Senegal;470;10;16296362;1,105972813;6575;7678;7122
2020;10;Africa;Senegal;660;13;16296362;2,064383173;6575;7678;7122
2020;9;Africa;Senegal;1389;26;16296362;5,281137798;6575;7678;7122
2020;8;Africa;Senegal;3450;80;16296362;9,965810259;6575;7678;7122
2020;7;Africa;Senegal;3408;96;16296362;9,266861465;6575;7678;7122
2020;6;Africa;Senegal;3163;66;16296362;8,563056384;6575;7678;7122
2020;5;Africa;Senegal;2653;33;16296362;6,845185012;6575;7678;7122
2020;4;Africa;Senegal;720;9;16296362;1,263881268;6575;7678;7122
2020;3;Africa;Senegal;162;0;16296362;0,601361212;6575;7678;7122
2020;12;Europe;Serbia;97218;782;6963764;1393,975196;64103;67019;91917
2020;11;Europe;Serbia;124077;735;6963764;582,9936225;64103;67019;91917
2020;10;Europe;Serbia;11658;65;6963764;39,35070635;64103;67019;91917
2020;9;Europe;Serbia;2114;38;6963764;16,2014872;64103;67019;91917
2020;8;Europe;Serbia;6152;146;6963764;51,66329125;64103;67019;91917
2020;7;Europe;Serbia;10925;291;6963764;61,65279063;64103;67019;91917
2020;6;Europe;Serbia;2907;32;6963764;14,14512803;64103;67019;91917
2020;5;Europe;Serbia;2657;69;6963764;25,37050273;64103;67019;91917
2020;4;Europe;Serbia;7939;157;6963764;45,69655146;64103;67019;91917
2020;3;Europe;Serbia;785;16;6963764;5,968994163;64103;67019;91917
2020;12;Africa;Seychelles;14;0;97741;19,1468122;76975;78152;71849
2020;11;Africa;Seychelles;20;0;97741;6,752539875;76975;78152;71849
2020;10;Africa;Seychelles;10;0;97741;4,389480955;76975;78152;71849
2020;9;Africa;Seychelles;7;0;97741;4,399382039;76975;78152;71849
2020;8;Africa;Seychelles;22;0;97741;10,36313549;76975;78152;71849
2020;7;Africa;Seychelles;103;0;97741;46,00704099;76975;78152;71849
2020;6;Africa;Seychelles;0;0;97741;0;76975;78152;71849
2020;5;Africa;Seychelles;0;0;97741;0;76975;78152;71849
2020;4;Africa;Seychelles;1;0;97741;1,943912994;76975;78152;71849
2020;3;Africa;Seychelles;10;0;97741;5,882894588;76975;78152;71849
2020;12;Africa;Sierra Leone;29;1;7813207;0,292544956;4625;4602;4316
2020;11;Africa;Sierra Leone;46;0;7813207;0,355807801;4625;4602;4316
2020;10;Africa;Sierra Leone;143;2;7813207;0,94711429;4625;4602;4316
2020;9;Africa;Sierra Leone;200;2;7813207;1,135257264;4625;4602;4316
2020;8;Africa;Sierra Leone;204;3;7813207;1,380210581;4625;4602;4316
2020;7;Africa;Sierra Leone;368;7;7813207;2,366134262;4625;4602;4316
2020;6;Africa;Sierra Leone;598;14;7813207;3,998358166;4625;4602;4316
2020;5;Africa;Sierra Leone;736;42;7813207;3,513901361;4625;4602;4316
2020;4;Africa;Sierra Leone;116;4;7813207;0,624884626;4625;4602;4316
2020;12;Asia;Singapore;107;0;5804343;1,756074226;282601;336776;396989
2020;11;Asia;Singapore;210;1;5804343;1,711936504;282601;336776;396989
2020;10;Asia;Singapore;261;1;5804343;2,552037884;282601;336776;396989
2020;9;Asia;Singapore;971;0;5804343;10,31124453;282601;336776;396989
2020;8;Asia;Singapore;4962;0;5804343;53,61002404;282601;336776;396989
2020;7;Asia;Singapore;8148;1;5804343;55,41567976;282601;336776;396989
2020;6;Asia;Singapore;9295;3;5804343;89,88154789;282601;336776;396989
2020;5;Asia;Singapore;18725;9;5804343;162,3884158;282601;336776;396989
2020;4;Asia;Singapore;14797;11;5804343;78,25979041;282601;336776;396989
2020;3;Asia;Singapore;746;3;5804343;3,580189034;282601;336776;396989
2020;2;Asia;Singapore;85;0;5804343;0,687356893;282601;336776;396989
2020;1;Asia;Singapore;13;0;5804343;0,044431339;282601;336776;396989
2019;12;Asia;Singapore;0;0;5804343;;282601;336776;396989
2020;12;Europe;Slovakia;27251;359;5450421;392,1859562;134207;139362;168452
2020;11;Europe;Slovakia;50642;604;5450421;484,1228473;134207;139362;168452
2020;10;Europe;Slovakia;45517;167;5450421;268,7392287;134207;139362;168452
2020;9;Europe;Slovakia;5698;12;5450421;35,01503217;134207;139362;168452
2020;8;Europe;Slovakia;1611;5;5450421;10,61356308;134207;139362;168452
2020;7;Europe;Slovakia;600;0;5450421;4,103855818;134207;139362;168452
2020;6;Europe;Slovakia;144;0;5450421;0,837244194;134207;139362;168452
2020;5;Europe;Slovakia;130;6;5450421;2,138337334;134207;139362;168452
2020;4;Europe;Slovakia;1055;22;5450421;8,90389935;134207;139362;168452
2020;3;Europe;Slovakia;336;0;5450421;3,891275721;134207;139362;168452
2020;12;Europe;Slovenia;20933;532;2080908;992,4239117;221910;241721;277499
2020;11;Europe;Slovenia;42871;702;2080908;1006,297892;221910;241721;277499
2020;10;Europe;Slovenia;27023;87;2080908;350,4890576;221910;241721;277499
2020;9;Europe;Slovenia;2622;10;2080908;46,16574431;221910;241721;277499
2020;8;Europe;Slovenia;726;11;2080908;13,43551205;221910;241721;277499
2020;7;Europe;Slovenia;554;6;2080908;10,72422665;221910;241721;277499
2020;6;Europe;Slovenia;112;3;2080908;1,496141748;221910;241721;277499
2020;5;Europe;Slovenia;55;19;2080908;2,412098391;221910;241721;277499
2020;4;Europe;Slovenia;655;78;2080908;19,46746324;221910;241721;277499
2020;3;Europe;Slovenia;763;11;2080908;20,56794438;221910;241721;277499
2020;12;Oceania;Solomon Islands;0;0;669821;0,08531064;10372;10661;10635
2020;11;Oceania;Solomon Islands;9;0;669821;0,821114896;10372;10661;10635
2020;10;Oceania;Solomon Islands;8;0;669821;0,945526243;10372;10661;10635
2020;12;Africa;South Africa;73262;1799;58558267;85,94150703;55144;49221;58367
2020;11;Africa;South Africa;64020;2247;58558267;45,04835045;55144;49221;58367
2020;10;Africa;South Africa;51110;2563;58558267;37,49554599;55144;49221;58367
2020;9;Africa;South Africa;47516;2639;58558267;44,03756234;55144;49221;58367
2020;8;Africa;South Africa;142887;6216;58558267;151,2654936;55144;49221;58367
2020;7;Africa;South Africa;337905;5283;58558267;235,9627714;55144;49221;58367
2020;6;Africa;South Africa;113297;1886;58558267;67,35319996;55144;49221;58367
2020;5;Africa;South Africa;25617;540;58558267;14,1885699;55144;49221;58367
2020;4;Africa;South Africa;4024;100;58558267;2,594054454;55144;49221;58367
2020;3;Africa;South Africa;1326;3;58558267;1,253297149;55144;49221;58367
2020;12;Asia;Republic of Korea;9283;61;51225321;14,18327583;260599;264822;326045
2020;11;Asia;Republic of Korea;7690;62;51225321;5,102880013;260599;264822;326045
2020;10;Asia;Republic of Korea;2699;51;51225321;2,243346196;260599;264822;326045
2020;9;Asia;Republic of Korea;3865;89;51225321;4,934408643;260599;264822;326045
2020;8;Asia;Republic of Korea;5642;23;51225321;3,37887333;260599;264822;326045
2020;7;Asia;Republic of Korea;1505;19;51225321;1,333891734;260599;264822;326045
2020;6;Asia;Republic of Korea;1332;12;51225321;1,163422025;260599;264822;326045
2020;5;Asia;Republic of Korea;703;23;51225321;0,462913707;260599;264822;326045
2020;4;Asia;Republic of Korea;979;84;51225321;1,453057431;260599;264822;326045
2020;3;Asia;Republic of Korea;6855;147;51225321;7,360082343;260599;264822;326045
2020;2;Asia;Republic of Korea;2924;16;51225321;0,715634767;260599;264822;326045
2020;1;Asia;Republic of Korea;7;0;51225321;0,003493339;260599;264822;326045
2019;12;Asia;Republic of Korea;0;0;51225321;;260599;264822;326045
2020;12;Africa;South Sudan;97;1;11062114;1,039584296;3499;4768;3268
2020;11;Africa;South Sudan;206;3;11062114;0,753020626;3499;4768;3268
2020;10;Africa;South Sudan;203;9;11062114;0,889989138;3499;4768;3268
2020;9;Africa;South Sudan;181;2;11062114;0,631886454;3499;4768;3268
2020;8;Africa;South Sudan;197;1;11062114;1,03491856;3499;4768;3268
2020;7;Africa;South Sudan;316;9;11062114;1,447252977;3499;4768;3268
2020;6;Africa;South Sudan;1012;27;11062114;5,586936939;3499;4768;3268
2020;5;Africa;South Sudan;960;10;11062114;2,297000141;3499;4768;3268
2020;4;Africa;South Sudan;34;0;11062114;0,063279044;3499;4768;3268
2020;12;Europe;Spain;82388;2555;46937060;253,8533681;271683;289902;323429
2020;11;Europe;Spain;462509;9191;46937060;513,2772128;271683;289902;323429
2020;10;Europe;Spain;416490;4087;46937060;359,4355588;271683;289902;323429
2020;9;Europe;Spain;306330;2697;46937060;284,2919149;271683;289902;323429
2020;8;Europe;Spain;174336;649;46937060;130,3521175;271683;289902;323429
2020;7;Europe;Spain;39251;90;46937060;24,98582762;271683;289902;323429
2020;6;Europe;Spain;9842;1228;46937060;11,38212179;271683;289902;323429
2020;5;Europe;Spain;24246;2584;46937060;30,60550145;271683;289902;323429
2020;4;Europe;Spain;110916;17203;46937060;145,9296769;271683;289902;323429
2020;3;Europe;Spain;104213;7340;46937060;54,86839803;271683;289902;323429
2020;2;Europe;Spain;54;0;46937060;0,009991369;271683;289902;323429
2020;1;Europe;Spain;0;0;46937060;0;271683;289902;323429
2019;12;Europe;Spain;0;0;46937060;;271683;289902;323429
2020;12;Asia;Sri Lanka;9306;36;21323734;36,98695548;16031;15791;16618
2020;11;Asia;Sri Lanka;13060;97;21323734;28,48094053;16031;15791;16618
2020;10;Asia;Sri Lanka;7050;6;21323734;8,699226881;16031;15791;16618
2020;9;Asia;Sri Lanka;362;1;21323734;0,79707741;16031;15791;16618
2020;8;Asia;Sri Lanka;198;1;21323734;0,410416529;16031;15791;16618
2020;7;Asia;Sri Lanka;772;0;21323734;1,65361706;16031;15791;16618
2020;6;Asia;Sri Lanka;422;1;21323734;1,665749536;16031;15791;16618
2020;5;Asia;Sri Lanka;971;3;21323734;1,7328866;16031;15791;16618
2020;4;Asia;Sri Lanka;529;6;21323734;0,682807242;16031;15791;16618
2020;3;Asia;Sri Lanka;119;1;21323734;0,26048653;16031;15791;16618
2020;2;Asia;Sri Lanka;0;0;21323734;0,001617107;16031;15791;16618
2020;1;Asia;Sri Lanka;1;0;21323734;0,000987286;16031;15791;16618
2019;12;Asia;Sri Lanka;0;0;21323734;;16031;15791;16618
2020;12;Africa;Sudan;3759;106;42813237;8,358396259;3551;2334;2158
2020;11;Africa;Sudan;3862;404;42813237;2,390771496;3551;2334;2158
2020;10;Africa;Sudan;159;1;42813237;0,169679208;3551;2334;2158
2020;9;Africa;Sudan;417;13;42813237;0,82941638;3551;2334;2158
2020;8;Africa;Sudan;1693;98;42813237;1,738307726;3551;2334;2158
2020;7;Africa;Sudan;2238;153;42813237;2,602677118;3551;2334;2158
2020;6;Africa;Sudan;4458;310;42813237;5,617810834;3551;2334;2158
2020;5;Africa;Sudan;4425;234;42813237;3,564092165;3551;2334;2158
2020;4;Africa;Sudan;369;26;42813237;0,175023752;3551;2334;2158
2020;3;Africa;Sudan;6;2;42813237;0,008408612;3551;2334;2158
2020;12;America;Suriname;41;0;581363;5,676315831;61195;46422;29893
2020;11;America;Suriname;111;6;581363;10,69899529;61195;46422;29893
2020;10;America;Suriname;338;7;581363;31,01166097;61195;46422;29893
2020;9;America;Suriname;854;37;581363;94,2612447;61195;46422;29893
2020;8;America;Suriname;2359;41;581363;179,1119013;61195;46422;29893
2020;7;America;Suriname;1149;13;581363;72,93205794;61195;46422;29893
2020;6;America;Suriname;487;12;581363;26,74748823;61195;46422;29893
2020;5;America;Suriname;4;0;581363;0,10542522;61195;46422;29893
2020;4;America;Suriname;2;1;581363;0,332156412;61195;46422;29893
2020;3;America;Suriname;8;0;581363;;61195;46422;29893
2020;12;Europe;Sweden;62536;374;10230185;709,0871629;565299;600309;690078
2020;11;Europe;Sweden;128521;1132;10230185;495,314275;565299;600309;690078
2020;10;Europe;Sweden;35895;142;10230185;98,62307066;565299;600309;690078
2020;9;Europe;Sweden;8913;51;10230185;32,54323684;565299;600309;690078
2020;8;Europe;Sweden;7552;70;10230185;34,42216942;565299;600309;690078
2020;7;Europe;Sweden;9622;265;10230185;67,33331392;565299;600309;690078
2020;6;Europe;Sweden;28668;880;10230185;118,4827058;565299;600309;690078
2020;5;Europe;Sweden;17423;1783;10230185;77,6374192;565299;600309;690078
2020;4;Europe;Sweden;16608;2514;10230185;63,82647691;565299;600309;690078
2020;3;Europe;Sweden;4349;303;10230185;10,14928198;565299;600309;690078
2020;2;Europe;Sweden;11;0;10230185;0,005730167;565299;600309;690078
2020;1;Europe;Sweden;0;0;10230185;0;565299;600309;690078
2019;12;Europe;Sweden;0;0;10230185;;565299;600309;690078
2020;12;Europe;Switzerland;55312;1142;8544527;640,1357434;934106;1008546;1089745
2020;11;Europe;Switzerland;163289;2201;8544527;1034,572579;934106;1008546;1089745
2020;10;Europe;Switzerland;100977;254;8544527;297,9647372;934106;1008546;1089745
2020;9;Europe;Switzerland;10845;57;8544527;58,28916373;934106;1008546;1089745
2020;8;Europe;Switzerland;6973;21;8544527;31,2193804;934106;1008546;1089745
2020;7;Europe;Switzerland;3364;22;8544527;14,45331897;934106;1008546;1089745
2020;6;Europe;Switzerland;807;25;8544527;3,550810946;934106;1008546;1089745
2020;5;Europe;Switzerland;1438;249;8544527;12,79521175;934106;1008546;1089745
2020;4;Europe;Switzerland;13912;1112;8544527;107,4609903;934106;1008546;1089745
2020;3;Europe;Switzerland;15400;295;8544527;45,12301719;934106;1008546;1089745
2020;2;Europe;Switzerland;12;0;8544527;0,00887844;934106;1008546;1089745
2020;1;Europe;Switzerland;0;0;8544527;0;934106;1008546;1089745
2019;12;Europe;Switzerland;0;0;8544527;;934106;1008546;1089745
2020;12;Asia;Tajikistan;549;2;9321023;5,804083951;6177;6969;7343
2020;11;Asia;Tajikistan;1178;4;9321023;5,968944252;6177;6969;7343
2020;10;Asia;Tajikistan;1251;7;9321023;6,12247625;6177;6969;7343
2020;9;Asia;Tajikistan;1176;7;9321023;5,652097771;6177;6969;7343
2020;8;Asia;Tajikistan;1184;8;9321023;6,029727187;6177;6969;7343
2020;7;Asia;Tajikistan;1466;8;9321023;7,459377824;6177;6969;7343
2020;6;Asia;Tajikistan;2093;5;9321023;14,52630253;6177;6969;7343
2020;5;Asia;Tajikistan;3807;47;9321023;19,24741046;6177;6969;7343
2020;12;Asia;Thailand;260;0;69625581;0,270220879;28918;30509;36437
2020;11;Asia;Thailand;197;1;69625581;0,127826581;28918;30509;36437
2020;10;Asia;Thailand;216;0;69625581;0,13866798;28918;30509;36437
2020;9;Asia;Thailand;152;1;69625581;0,08129196;28918;30509;36437
2020;8;Asia;Thailand;102;0;69625581;0,078206333;28918;30509;36437
2020;7;Asia;Thailand;139;0;69625581;0,080986178;28918;30509;36437
2020;6;Asia;Thailand;90;1;69625581;0,07128606;28918;30509;36437
2020;5;Asia;Thailand;127;3;69625581;0,136305112;28918;30509;36437
2020;4;Asia;Thailand;1303;44;69625581;1,344955862;28918;30509;36437
2020;3;Asia;Thailand;1609;10;69625581;0,664387035;28918;30509;36437
2020;2;Asia;Thailand;28;0;69625581;0,020701865;28918;30509;36437
2020;1;Asia;Thailand;14;0;69625581;0,007105676;28918;30509;36437
2019;12;Asia;Thailand;0;0;69625581;;28918;30509;36437
2020;12;Asia;Timor-Leste;1;0;1293120;0,066284863;7926;12087;13500
2020;11;Asia;Timor-Leste;0;0;1293120;0,023199702;7926;12087;13500
2020;10;Asia;Timor-Leste;2;0;1293120;0,07733234;7926;12087;13500
2020;9;Asia;Timor-Leste;1;0;1293120;0,036088426;7926;12087;13500
2020;8;Asia;Timor-Leste;3;0;1293120;0,07483775;7926;12087;13500
2020;7;Asia;Timor-Leste;0;0;1293120;0;7926;12087;13500
2020;6;Asia;Timor-Leste;0;0;1293120;0;7926;12087;13500
2020;5;Asia;Timor-Leste;0;0;1293120;0,069848568;7926;12087;13500
2020;4;Asia;Timor-Leste;23;0;1293120;0,844927456;7926;12087;13500
2020;3;Asia;Timor-Leste;1;0;1293120;;7926;12087;13500
2020;12;Africa;Togo;289;2;8082359;3,310561046;5016;5417;5415
2020;11;Africa;Togo;650;9;8082359;3,873044163;5016;5417;5415
2020;10;Africa;Togo;553;7;8082359;2,677276483;5016;5417;5415
2020;9;Africa;Togo;363;21;8082359;2,364408707;5016;5417;5415
2020;8;Africa;Togo;469;9;8082359;2,505656195;5016;5417;5415
2020;7;Africa;Togo;284;4;8082359;1,408483707;5016;5417;5415
2020;6;Africa;Togo;210;1;8082359;1,18983414;5016;5417;5415
2020;5;Africa;Togo;324;6;8082359;1,582897814;5016;5417;5415
2020;4;Africa;Togo;75;6;8082359;0,423556209;5016;5417;5415
2020;3;Africa;Togo;34;1;8082359;0,339009936;5016;5417;5415
2020;12;America;Trinidad and Tobago;219;2;1394969;26,82087252;107190;104573;112540
2020;11;America;Trinidad and Tobago;992;13;1394969;31,16437235;107190;104573;112540
2020;10;America;Trinidad and Tobago;1205;33;1394969;46,80645117;107190;104573;112540
2020;9;America;Trinidad and Tobago;2780;53;1394969;97,38089759;107190;104573;112540
2020;8;America;Trinidad and Tobago;1519;13;1394969;31,28523679;107190;104573;112540
2020;7;America;Trinidad and Tobago;38;0;1394969;0,684487406;107190;104573;112540
2020;6;America;Trinidad and Tobago;9;0;1394969;0,250901635;107190;104573;112540
2020;5;America;Trinidad and Tobago;1;0;1394969;0,036999319;107190;104573;112540
2020;4;America;Trinidad and Tobago;31;5;1394969;2,246167;107190;104573;112540
2020;3;America;Trinidad and Tobago;85;3;1394969;4,946346477;107190;104573;112540
2020;12;Africa;Tunisia;15110;675;11694721;131,6008919;20953;24660;26546
2020;11;Africa;Tunisia;36438;1902;11694721;159,7176481;20953;24660;26546
2020;10;Africa;Tunisia;42408;1071;11694721;140,2783469;20953;24660;26546
2020;9;Africa;Tunisia;13720;170;11694721;37,78998519;20953;24660;26546
2020;8;Africa;Tunisia;2171;26;11694721;5,726046489;20953;24660;26546
2020;7;Africa;Tunisia;342;0;11694721;1,025000663;20953;24660;26546
2020;6;Africa;Tunisia;96;2;11694721;0,406736224;20953;24660;26546
2020;5;Africa;Tunisia;96;8;11694721;0,541462944;20953;24660;26546
2020;4;Africa;Tunisia;668;32;11694721;3,104819685;20953;24660;26546
2020;3;Africa;Tunisia;312;8;11694721;1,393791268;20953;24660;26546
2020;12;Europe;Turkiye;409380;2641;82003882;423,5053862;39741;39524;44106
2020;11;Europe;Turkiye;212937;3381;82003882;62,65211526;39741;39524;44106
2020;10;Europe;Turkiye;55882;2047;82003882;28,5527002;39741;39524;44106
2020;9;Europe;Turkiye;48726;1804;82003882;27,22236979;39741;39524;44106
2020;8;Europe;Turkiye;38655;652;82003882;19,51945358;39741;39524;44106
2020;7;Europe;Turkiye;31278;559;82003882;18,71382688;39741;39524;44106
2020;6;Europe;Turkiye;35510;600;82003882;19,11263176;39741;39524;44106
2020;5;Europe;Turkiye;45514;1434;82003882;31,92763877;39741;39524;44106
2020;4;Europe;Turkiye;106762;2913;82003882;54,04699418;39741;39524;44106
2020;3;Europe;Turkiye;10827;168;82003882;8,952015224;39741;39524;44106
2020;12;Africa;Uganda;7387;20;44269587;12,21880449;3340;3688;4345
2020;11;Africa;Uganda;7735;91;44269587;7,246133408;3340;3688;4345
2020;10;Africa;Uganda;4393;35;44269587;4,691489952;3340;3688;4345
2020;9;Africa;Uganda;5089;45;44269587;4,711737352;3340;3688;4345
2020;8;Africa;Uganda;1781;28;44269587;1,141539538;3340;3688;4345
2020;7;Africa;Uganda;277;2;44269587;0,309467536;3340;3688;4345
2020;6;Africa;Uganda;457;0;44269587;0,574660885;3340;3688;4345
2020;5;Africa;Uganda;332;0;44269587;0,183261325;3340;3688;4345
2020;4;Africa;Uganda;48;0;44269587;0,054045967;3340;3688;4345
2020;3;Africa;Uganda;33;0;44269587;;3340;3688;4345
2020;12;Europe;Ukraine;177987;3034;43993643;419,6835244;24691;26973;36798
